,domain_name,y_idx,text
164,imdb,1,"Scream was Wes Craven's last decent thriller. Since then there has been nothing but an unbearable streak of Hollywood trash barely good enough for a blockbuster night, including the disappointment of the Scream sequels. Perhaps the genius and the craftsmanship devoted to the movie drained all the energy and creativity out of him, so that when it came time for supper, he had nothing to serve us but his own doo doo. Finally, after who knows how many bad movies later, he gives us a delicious, ruthless, gripping, chilling suspense thriller with Red Eye.<br /><br />Rachel McAdams once again delivers an enjoyable performance as she plays a hotel manager who has the unfortunate connection with an important political figure and regular at her hotel. Then she meets Jackson Ripner (Cillian Murphy, Batman Beyond) at the airport, who she gets to know a little better after a delayed flight and a bay breeze. What she doesn't know is he already knows her. And he also knows her father, who she will never see again if she fails to cooperate and meet Jackson's demands- to use her connections to set up her hotel regular for assassination.<br /><br />You're probably thinking this is nothing but your everyday thriller complete with predictability and chase scenes. Although this is a good old fashioned thriller, that's the beauty of it. No special effects. No cheap make up. Just classic suspense. You feel the desperation and regret with every decision McAdams is forced to make and you actually care for her as you cheer her on every move she makes to find an escape from her claustrophobic position.<br /><br />As always she delivers an entertaining and convincing performance. It's either her sweet face or her uncanny ability to sincerely cry, but you always seem to sympathize with her if her role demands it. Cillian Murphy on the other hand is naturally creepy looking, so even if the trailer didn't reveal it, his ultimate transition from charming stranger to merciless jackass isn't so surprising. Perhaps it would have been more trippy to see a nice guy persona like Toby Maguire transforming into evil relentless madman. Nevertheless, Cillian Murphy, after his true identity is established, played the role so solidly you'd really want him to die, or at least get his ass kicked.<br /><br />Don't overlook this feature. There are plenty of chalkboard screeching moments and heart jumpers that will keep your eyes on the screen instead of your watch like you would at Craven's recent pictures. If not for the you, do it for all the times you'll see your girlfriend, or boyfriend, or someone with popcorn jump and cling on to you. Wes finally gets it right. Aside from his trademark mastery in suspense, Red Eye is not without its humor as McAdams' replacement Cynthia at the front desk fumbles to keep the hotel in order. It was a relief that Red Eye wasn't a disappointment. Instead you'll get the pleasure of seeing McAdams deliver another incredibly talented performance, Murphy look creepier by the minute, and Craven craft a classic traditional thriller. A flight that was delayed and would have been the beginning of Craven's renaissance had it arrived right after Scream."
165,imdb,1,"I saw this when it first came to video, my little sister got it as a gift and I was probably 12 at the time... What stood out for me was the lack of mid-movie conflict that so many movies have, where the main characters get mad at each other because when it comes time to explain themselves they just don't say the one thing that you're shouting at the screen that would make sense of the whole deal, that any person of reasonable intellect would know to say. This is what I like the most about the movie I guess, that the main characters don't do mean things to each other halfway through... they don't break up and make up, they just grow to like each other more as the movie goes on.<br /><br />These two kids team up and though they seem at first to be from opposite sides of the track, they're not that different. Loui is actually just some middle class kid that needed to realize how lucky he was to have a loving family, and Cecelia was an upper class kid that just needed to prove to her family that she existed and they would miss her if she was gone. Anyway, I saw this movie posted on Hulu and had to watch it again... sure there's plot holes if you analyze the script and no, Woog and Dweeb shouldn't be eating hot dogs since they would have been herbivores in reality.<br /><br />Now, what detracts from the film is it's unexpected scariness. Little kids under the age of 5 would probably be frightened by the scenes with Dr. Screweyes. And, the addition of him halfway through the movie (though it's blatantly obvious in the first scene that he will make an appearance) is too abrupt... there should be a glimpse of him doing his show earlier in the movie, perhaps to show that it's not that scary without the the dinosaurs. I guess it just lacked any real present danger for the entire first half of the movie, so that it lacks a little continuity when he appears for the second half.<br /><br />Considering the target audience, who I'm sure can overlook the not so mind blowing animation and dialog issues... I think I'll give it a pass on those factors too, and just enjoy the story. It's a great flick for kid and it does stick in your mind... makes you kinda think about how you treat people and it should be revisited every 10 years I think."
166,imdb,1,"After the success of Die Hard and it's sequels it's no surprise really that in the 1990s, a glut of 'Die Hard on a .....' movies cashed in on the wrong guy, wrong place, wrong time concept. That is what they did with Cliffhanger, Die Hard on a mountain just in time to rescue Sly 'Stop or My Mom Will Shoot' Stallone's career.<br /><br />Cliffhanger is one big nit-pickers dream, especially to those who are expert at mountain climbing, base-jumping, aviation, facial expressions, acting skills. All in all it's full of excuses to dismiss the film as one overblown pile of junk. Stallone even managed to get out-acted by a horse! However, if you an forget all the nonsense, it's actually a very lovable and undeniably entertaining romp that delivers as plenty of thrills, and unintentionally, plenty of laughs.<br /><br />You've got to love John Lithgows sneery evilness, his tick every box band of baddies, and best of all, the permanently harassed and hapless 'turncoat' agent, Rex Linn as Travers.<br /><br />He may of been Henry in 'Portrait of a Serial Killer' but Michael Rooker is noteworthy for a cringe-worthy performance as Hal, he insists on constantly shrieking in painful disbelief at his captors 'that man never hurt anybody' And whilst he surely can't be, it really does look like Ralph Waite's Frank character is grinning as the girl plummets to her death.<br /><br />Mention too must go to former 'London's Burning' actor Craig Fairbrass as the Brit bad guy, who comes a cropper whilst using Hal as a Human Football, yes, you can't help enjoy that bit, Hal needed a good kicking.<br /><br />So forget your better judgement, who cares if 'that could never happen', lower your acting expectations, turn up the volume and enjoy! And if you're looking for Qaulen, he's the one wearing the helicopter."
167,imdb,0,"The girls might be prettier if you're their accompanist or a $#!+-faced onlooker. What I'm sayin' is that it'll take special circumstances for a non-whince reaction to this effort. The delivery of many lines appears to be distractingly unnatural for some actors. Lighting seems to be a problem, too, although failing eyesight may have accounted for my frequent squinting. And if you view this film, be open-minded enough to accept elements that no zoo or circus would reject: They are the above and below-ground creatures who feasted on dozens of campers near an empty Louisiana mansion. That's the discovery of a trio who is dispatched from their printed media to investigate the deaths. Then, two of THEM disappear, and the survivor is part of another threesome who take up the hunt. Eureka! I just realized what one of those aforementioned ""special circumstances"" would be - unconsciousness."
168,imdb,0,"this movie is not good.the first one almost sucked,but had that unreal ending to make it worth watching.this one has nothing.there's zero scare,zero tension or suspense.this isn't really a horror movie.most of the kills don't show anything.there's no gore to speak of.this could almost be a TV,except for a bit of nudity and a bit of violence.the acting is not very good,either.and don't get me started on the dialogue.as for the surprise ending,surprise,there isn't one.i suppose it could have been worse,although i don't see how.but then again,it is less than 80 minutes long,so i guess that's a good thing.although it felt a lot longer. apparently this is the cut version of the film.i found it for a very cheap price,but it still not worth it.if you want the uncut more graphic version,check out the Anchor Bay edition.anyway,this version of Sleepaway Camp II:Unhappy Campers gets a big fat 1/10 from me. p.s.if you watch this movie,you will probably be a bored and unhappy camper.if you are a real fan,you might want to pick up Anchor Bay's Sleepaway Camp(with survival kit) three disc collection containing the first three movies uncut and with special features"
169,imdb,1,"Have to agree that this movie and it's talented director do not receive the plaudits they deserve. Here's hoping that the DVD will do very well and bring both to the attention of a wider audience. The actors gave excellent performances and the plot is excellent. Perhaps overall the movie is a little long but May Miles Thomas seems to enjoy her actors when they are giving strong performances and therefore sometimes holds them in longer close ups than necessary. Good for the actors I am sure but sometimes as the audience you are ready to move on so to speak with the plot. May Miles Thomas deserves more recognition from the Film business as one of our foremost digital movie directors,"
170,imdb,1,"<br /><br />In 1970, after a five year absence, Kurosawa made what would be his first film in color. Dodes' Ka-Den is a film that centers around many intertwining stories that go on in a small Tokyo slum.<br /><br />The title comes from the sound a mentally retarded boy makes as he imagines he is operating a train. We slowly get to know more of the people in the small community, the two drunks who trade wives because they are not happy with the ones they have. The old man who is the center of the town who helps out a burglar that tries to rob him. The very poor father and son that cannot ever afford a house, so they imagine one up of their own. By the end of the film, the stories all come full circle, some turn out happy, others sad.<br /><br />Since this was Kurosawa's first color film you can see that he uses it to his advantage and it shows. Maybe too much. This movie goes in many different directions and it's hard to settle down and get into it. But don't get me wrong, Dodes' Ka-Den may not be Kurosawa's best, but coming from the greatest director of all time, it's much better than 99% of today's films."
171,imdb,1,"The movie doesn't take itself seriously, and if you follow its lead you're going to have a lot of fun (as long as you don't mind your murders served up really bloody, and your horror topped with extra cheese)!<br /><br />This film winks an eye at every horror fan, and then gives them the finger. It knows it sucks, and because of that, it's far and away the best of the ""Child's Play"" series. <br /><br />It plays up the ""stoopid humor"" angle so well, you find yourself doing more than just laughing AT it, but WITH it. And, trust me, the whole time you're laughing, it's laughing back atcha.<br /><br />"
172,imdb,0,"It is sad to have to say that a film is truly awful and one tries to find ways around saying this. However, this is a dreadful film. Gene Hackman wastes time (and one suspects, many dollars) on re-playing his most famous, and oft recreated, role as ""Gene Hackman"". Otherwise, television actors are given the chance to become film stars, and successfully, resist the temptation. Patrick Swayze has a minor part and went on to greater things, for which he must be eternally thankful.<br /><br />I watched this film, as a result of someone else's review and I felt that another point of view was merited. You may not agree with my review but now, at least, you have been warned."
173,imdb,1,"Haven't played the game? Don't bother. This is for the Final Fantasy VII fans out there that beat the game, and no other will appreciate this rare gem of a movie. Want to watch it and love it? Buy the game, beat it and then watch it. When's the last time you've seen an excellent movie based on a video game? Well, this is it.<br /><br />The story takes place two years after the game and no short summaries are given to refresh your memory (though I doubt many would forget), and goes right into the one hour and forty-one minute adventure.<br /><br />All your favorite characters are there, even Cait Sith. The voice acting is superb in the Japanese version, every character is cast perfectly. Cloud sounds tough and broody, Tifa sounds kind yet strong...Aeris is also perfect, she sounds exactly as I imagined. Cait Sith sounds less cute than I imagined, but worked very well.<br /><br />The character models are spectacular, great textures and lighting. The environments are breathtaking and the battles are choreographed in a way to make The Matrix blush. The amazing camera work comes through in the bike chases, for example, where your eyes are just screaming in satisfaction and your lungs breathing heavily without consent.<br /><br />The music is typical Uematsu quality, which means its top notch. Familiar tunes are remade to accompany Advent Children's graphical leap, which meshes with the visual aspects very well. There's even an inside joke for the fans that involves music, it'll make you smile for sure.<br /><br />I did not watch it with subtitles since I'm half-Japanese so I can't say that the subtitles are any good. In Japanese, however, the dialogue is very good and every word sounds like it's coming from real living beings, not just actors. Impressive. I'll watch this again someday with subtitles to see the differences since I've played both the Japanese and American release of Final Fantasy VII.<br /><br />If you are a fan of Final Fantasy VII, buy this movie the day it comes out or pre-order it. If you haven't played the game but want to see this movie very badly, don't waste your time: buy the game, beat it, and then come back for this DVD. I won't tell you to not watch it, but play the game. It'll make the experience a lot better and won't leave you in the dust scratching your heads.<br /><br />Come back, old friends - it's time to go on an adventure again with your brave comrades!"
174,imdb,1,"Tenacious D: in The Pick of Destiny tells the fictional tale of the formation of the band Tenacious D and their quest to find the Pick of Destiny, a guitar pick with supernatural powers made from the tooth of Satan himself (played by Dave Grohl). JB (Jack Black) and KG (Kyle Gass), joined together by fate, must travel to the Rock N' Roll Museum and steal the Pick of Destiny to become the greatest band on earth. The movie is hilarious and delivers non-stop laughs. Jack Black and Kyle Gass work perfectly together, having been real life friends and co-workers for over 20 years. The film is in part, a musical. All (or most) of the music was written and performed by The D. All of the songs are new material and many of them are classic. The soundtrack is definitely worth checking out. This film will be mostly appreciated by fans of Tenacious D, but if you are not a fan of The D, I still think you will enjoy the movie. If you are a fan of the D, then you must see this movie. The acting isn't as bad as you may think, and the laughs and crudeness never stop coming. I highly recommend this movie to anyone looking to get their socks rocked off and laugh as hard as they have laughed in a long time. Look out for cameos by Dave Grohl, Ronnie James Dio, Meatloaf, Ben Stiller, Amy Poehler, Tim Robbins, John C. Reilly, and Neil Hamburger. Also, stay tuned for an extra scene after the credits."
175,imdb,1,"This is probably one of the worst movies ever made. It's...terrible. But it's so good! It's probably best if you don't watch it expecting a gripping plot and something fantastically clever and entertaining, because you're going to be disappointed. However, if you want to watch it so you can see 50 million vases and Goro's fantastic hair/bad English, you're in for a real treat. The harder you think about the film, the worse it gets, unless you're having a competition to spot the most plot holes/screw ups, in which case you've got hours of entertainment ahead. I'd only really recommend this film for the bored or the die-hard Smap fans. And even then, the latter should be a bit careful, because Goro's Japanese fans were a bit upset about it, they thought he was selling himself out. (He wasn't really, not when Johnny Kitagawa (who was the executive producer) can do that for him)."
176,imdb,0,"As a Christian, I found this movie to be completely embarrassing. The actors sucked, the writing sucked, the cinematography sucked, and the story was so typical. I couldn't say this is a great witnessing tool, because I'd be too embarrassed to show any of my unsaved friends. Hollywood has much better stuff, and that's because they invest the best into it. Christians put out sh*tty work and think it's OK because ""it's for the lord"". In the old testament, people spent huge amounts of money to bring offerings to God. David (or Saul.. I don't remember) spent what would be equal to about $50 Billion in todays money on building a temple for God. But these days, spending what would appear to be about $30,000 tops on making a movie to ""witness"" to people with is just pathetic. It's the person, not the product that affects someone. Don't waste your time trying to convert your friends with this waste of an hour and a half. If you want to make a positive impact with people, show them movies like The Matrix, American Beauty, Braveheart etc.. movies that have something to say and actually get it into you."
177,imdb,1,"Anyone who enjoyed this series when first broadcast (I rushed home from school to see it) now is of a certain age so I can only add my comments to those asking for a DVD release to enable those of us to relive the memories of first transmission before it simply becomes a piece of unremembered TV archive history. If so many old TV series from the sixties and seventies can be released, why not this? Surely the rights clearances can't be that difficult. Most of the Shakespeare lines I can quote comes from this iconic series and I remember swapping them with my school chums as we tried to outdo each other's memories of the text. Peter Dews rightly deserved the credit for having the foresight to bring it to the screen. This surely was public broadcasting at its finest. Robert Hardy and Sean Connery fighting to the death - it's riveting stuff and from the beginning of the BBC Television's golden age. Come on BBC. Clear it and license it please. March 2009 So finally the DVD is here and congratulations to those who have made it happen. The picture quality is remarkably good and the performances every bit as good as the memory thought. Now all those who clamoured for it must buy it and relive those magic moments.<br /><br />UK viewers. Given the series was made in the UK by the BBC using British actors it's strange that the DVD release is not available there on Region 2 (Europe) DVD and can only be imported from the US and played on modified players. It seems hardly likely that there are major rights issues, perhaps the market was felt to be too small so why on earth wasn't it released 'region free?' so everyone could enjoy it?"
178,imdb,0,"Katharine Hepburn as a mountain woman who mixes prayer with positive thinking--and is thought by the local folk to be a witch. Kate works overly-hard trying to convince us she's a backwoods hick (named Trigger Hicks!), but you can see she doesn't even believe in this unintentionally comical scenario. Constantly-smiling Robert Young plays a foreman working on the construction of a mountain dam who becomes Trigger's first crush...but alas, he's married! No amount of white magic can resuscitate this formula, based on a play and brought to the screen by R.K.O. with too broad a hillbilly flourish. It is ungodly, and just about unwatchable. *1/2 from ****"
179,imdb,0,"2 stars, and I'm being generous. (minor spoilers) Look, this is a low budget zombie movie set in gangland Oakland. As the plot goes, a scientist wants to bring his dead brother back to life after being killed in a drive-by.<br /><br />The main problem with this movie: what zombies?! All the ""zombies"" do is growl (which doesn't sound even remotely scary) and drip fake red blood from their mouths! No scary eyes, no decaying flesh, just a bunch of people growling pathetically and running around like idiots.<br /><br />The cover is also misleading. There are only about 6 zombies in the whole film, so it's not like the whole ""hood"" is plagued with zombies or anything, it's just a few, and is contained in no time.<br /><br />The acting actually is so bad it's hilarious. No one can act at all in this movie (except maybe one of the gang members) and it really seems like a bunch of friends got together, decided to cast their family, and made a movie one weekend.<br /><br />Final note: since when do Doctors wear tracksuits?! Skip this one, please!"
180,imdb,1,"Assy McGee is an out-of-control, hard-nosed detective based on the countless examples from late 20th century police dramas. The twist here is that Assy is literally a walking buttocks.<br /><br />The cheap, low-brow facade of the show belies its cleverness and hidden satire. That is not to say that Assy is devoid of fart jokes, just that the toilet humor is used sparingly enough to elicit consistent laughs, not groans and eye-rolls. The title sequence of the program demonstrates the clever, subtle humor used throughout. The sequence consists of panning photos of the city set to a jazzy 70s cop theme. In one photo, a police cruiser is shown and the ""camera"" zooms in on the front license plate holder, which is vacant. The meaningless zoom-in satirizes the production of the typical 70s-80s cop drama and, incidentally, makes me laugh every time.<br /><br />All the typical characters are included: the frustrated police chief who can't control Assy; the loyal, minority partner who acts as a foil to Assy's recklessness; the regular cops who detest Assy's means.... all are accounted for and all are hilarious satires of the typical police drama.<br /><br />The voice acting, primarily performed by Larry Murphy, is nothing less than spectacular. Assy's voice--breathy and gruff with a bit of a drunken slur--is so clever and unique that it ranks alongside all-time greats like Stewie Griffin (Family Guy) and Homer Simpson (Simpsons). Though the voice is slurred, the diction is somehow clear and easy to understand. This is a nice change from other Adult Swim program voices that often require closed captioning to understand.<br /><br />Besides the fantastic production and voice acting, the script is also hilarious. Assy's no- nonsense directness fuels most of the humor, particularly in his interactions with citizens outside the police force.<br /><br />If you have access to the Adult Swim comedies, Assy McGee is certainly worth the watching. Each episode clocks in at a mere 8-9 minutes, so you really have little to lose."
181,imdb,0,"It starts really interesting - the story develops around the main character, who runs a ""cleaning business"", specialized in cleaning up crime scenes. As a former cop, he runs into some strange situation, when one job does suddenly ""offically vanish"". Furthermore, he discovers some relation to an investigation into police corruption. His ""Columbo Feeling"" is justified, the deeper he gets into the background of the story. The good actors (Jackson, Ed Harris, Eva Mendes) play in an suspenseful story with some twists --- but only up to the last 25 minutes. (up to here 7 of 10 stars). SPOILER:::: Suddenly the movie looses its touch and in the end there is a completely unnecessary shoot-out, involving the 14-year old daughter, a betrayal of friendship and a not justified righteousness out of the character development... why not having Cutler giving up his investigation for the sake of the friendship? or having the daughter discovering some facts? or ... many possible much better story finishes are imaginable... a truly wasted ending!"
182,imdb,0,"Pointless, humourless drivel.....meant to be a comedy; but not one laugh in the whole film. Gratuitous violence often with guns. What kind of warped mentality can either make or say this is a good film?! 1 out of 10."
183,imdb,0,"Last week I watched a Royal Shakespeare Company production of Macbeth. It was 25 years old, filmed w/no props except swords, no furniture except chairs. It was RIVETING. The acting was super - all the actors trained Brits. Contrast that performance to this...yawn yawn yawn. Al Pacino, as Shylock, was tragic, heavy, and couldn't quite lose the New Yorker accent, despite the long....pauses....between.....lines.... The whole thing was soporific, even the ""comic"" scenes were barely even worth a smile, let a lone a belly laugh. This is supposed to be funny. They tried to make it tragic. It was neither, just boring. I give it four points for costumes, scenery, and Jeremy Irons, who is good at playing a dull, depressed, deep-voiced guy (can he be anything else???)"
184,imdb,1,"I grew up watching this series. I was about seven/eight years old when it was on. I still remember the 1st episode which was called ""The New House."" It scared the h*ll out of me! I can almost still hear that statue, laughing madly. And the ending, oh my God! The hooror spirit comes in the room for the child: Yikes! This was classic TV and it was a one of a kind series. I have found a DVD collection for sale on the internet: 2 actually. My question to any readers: Has anyone purchased this set? Its a bootleg. Both sellers claim to have very good copy. I have a sketchy and poor DVD of ""The New House"" episode, and a couple of other episodes that are a bit better,however, if anyone knows if these are much clearer it would be worth it to me to buy and share with my kids. A great series, clever, scary and daringly supernatural. Thanks in advance to any fans who have the low down on any of this- In fact, I'd love to discuss it. Chris Walker"
185,imdb,0,"Note to all mad scientists everywhere: if you're going to turn your son into a genetically mutated monster, you need to give him a scarier name than ""Paul."" I don't care if he's a frightening hammerhead shark with a mouthful of dagger-sharp teeth and the ability to ambush people in the water as well as on dry land. Give the kid a more worthy name like, ""Thor,"" ""Rock,"" or ""Tiburon."" Because even if he eats me up I will probably just sit there laughing, ""Ha! Get a load of this!!! Paul the Monster is ripping me to shreds!!!!!"" That's the worst part about this movie is, this shark-thing is referred to as ""Paul"" throughout the entire flick. It makes what could have been a decent, scary horror movie just seem silly. Not that there aren't other campy and contrived parts of ""Hammerhead: Shark Frenzy."" The scientists spend the entire movie wandering along this island, and all of a sudden one of the girls starts itching madly from walking in the lush forest, and just HAS to pour water on her feet to relive the itching, which of course allows ""Paul"" to come out of the water and kill her. The one thing SciFI Channel did right in this movie was let the hottie live. But that's a small silver lining in an otherwise disappointing movie."
186,imdb,1,"While not the first movie I've purchased for myself, this is almost certainly the one I've watched the most. The animation is well-drawn by the experts at Tokyo Movie Shinsa, and the animators frequently made use of clever techniques such as having the sun cause ""lens flare"", having the camera get soaked (and having the ""camera operator's hand"" clean the lens!) etc. While the film avoided becoming a an ""animator's gadget-fest"", the judicious but generous application of such techniques gave the film a much more ""realistic"" feel than the typical cartoon.<br /><br />The story has many interweaved plots which don't seem to have much to do with each other until everything comes together at the end, in a manner even the writers self-effacingly admit is contrived. Each of the major plot lines has its own musical theme, ranging from ""Pop goes the weasel"" [Hamton & Plucky], to the love theme from ""Romeo and Juliet"" [Fifi & Johnny]. The transitions between plotlines are slightly varied, but consistent.<br /><br />Truly a wonderful film; there isn't much original music, though the new lyrics to ""Spinning Song"" are clever and enjoyable. HIGHLY RECOMMENDED."
187,imdb,0,"This documentary was boring, and quite stupid.<br /><br />I mean... the documentary maker obviously does not even know what how Darwinian evolution works? It is a theory, and the name is just plain dumb. Reading a college biology text-book could have told the documentary maker what Darwinism really is. Darwinism is a good theory, but evil if it is done as politics.<br /><br />Also there was no real evidence in this documentary just interviewing some people... no expert testimonies, and shady leads...<br /><br />The documentary was also boring. I mean it could have been edited down to 35 minutes, and then it would have been lots better.<br /><br />There are a lot better documentaries than this... this was not worth watching... you can get better information from Wikipedia =D DON'T WASTE YOUR MONEY AND TIME!"
188,imdb,0,"I've seen some Bible-based trash. This one tops it all. To make matters worse, it lasts about three hours. A horrible waste of time, unless you want to match your kid's biblical knowledge against the innumerable aberrations. Do yourself a favor - take a walk in the Sahara instead. Since I am required to give you a ten line statement of why not to watch this movie, let me just say there is absolutely no redeemable quality to it. God's conversations with Noah are ridiculous. The whole thing has a stench of ""let's make the Biblical account look retarded."" The basic logic goes, if they spent the money on a biblical film, why not make it worthwhile? Since the basic logic is not met, something is amiss. The movie starts with a disclaimer about Poetic Licenses taken...that is the understatement of the century. Poetic rape. But then, poetic would be an unmerited favor."
189,imdb,1,"This is one of Barbara Stanwyck's earlier films and it sure does have an unconventional theme. She's making money by dancing with men at a dance hall. She really doesn't like the work, but it's a living. Her boyfriend seems like a pretty nice guy, but she's also pursued by rich guy Ricardo Cortez. Well, after marrying, it turns out her ""nice guy"" is a thieving, womanizing weasel and rich Cortez turns out to be a heck of a guy. By the end of the film, Barbara simply has had enough, as any SANE woman would walk from this horrid marriage.<br /><br />In the 1920s and early 30s, Hollywood did pretty much anything it wanted and some of their films had themes or scenes that would surprise many today--such as nudity, adultery and bad language. While TEN CENTS A DANCE isn't a blatant example of this morality, it does have a theme that never would have been allowed after the toughened Production Code was created and enforced starting in 1934. In some ways the Code was great--after all, parents didn't need to worry about what their kids saw in films (such as nudity in BEN HUR, 1925). However, it also tended to sanitize some of the movies far too much--and there is no way this particular film could have been made and approved because it tends to glorify divorce--a serious no-no 1934 and thereafter. This is really a shame, as I don't think TEN CENTS A DANCE was bad at all to discuss this--especially since the star (Barbara Stanwyck) was married to a philandering thief. Even so, allowing the film to end with her divorcing him and marrying a man who himself was twice divorced just couldn't have been.<br /><br />Overall, the film is interesting and thought-provoking. Plus, it was well-paced and suited its relatively short run time. Give this one a look.<br /><br />FYI--Sadly, Ricardo Cortez was actually NOT Hispanic but changed his name because of possible prejudice because he was Jewish. He was an excellent leading man of his time, but today is all but forgotten."
190,imdb,0,"well, i hated knocked up, i despised 40-year-old virgin, and this little gem is a worthless piece of trash movie. do yourself a favor, and skip it. i admit, i don't like the actors in this movie, and after my 18-year-old son showed me the cover of the DVD, i was like, ""i wouldn't like that movie,"" but at his insistence, i decided to give it a try, unfortunately. <br /><br />about two minutes into the movie i turned it off, i was so offended. it's just disgusting. any decent person would be offended by the filth in this movie. call me old fashioned, but shoving your pussy juice-covered hand into your friend's face so he will know you ""got some"" is over the line of decency, in my opinion. yeah, that's how this putrid little film starts, and i can only imagine it gets much worse from there. another real winner for Mr. Rudd. i bet he's proud as punch. imagine if you could only get worthless roles like he gets, would you stay in movies? despite the pay, i wouldn't. <br /><br />i should have known better; next time i will."
191,imdb,1,"Man, I had my doubts. I love Kathy Bates, but I thought, how good can this be, I had never even heard of this thing...! You know, it was one of those things, we gave it ""20 minutes and we'll turn it off if it sucks"" and we were locked in from the get-go. This is a very winsome, fun movie. It's quirky, you know? I mean, you've got a lounge singer, a murderer (and a believable one), you have farce, then Kathy Bates in all her acting splendor, Rupert Everett finally acting to his real potential, Dan Ackroyd, and a dwarf that will make you laugh out loud. I tell ya, you'll laugh/you'll cry. <br /><br />Maybe I had a weird week, but I think this film is on the level of Fried Green Tomatoes. If you don't like that movie, maybe you won't like this, but I think it was a great movie. I went out and bought the DVD."
192,imdb,1,"Some less than inspired opening string music notwithstanding, we somehow know that from the word go this is heading straight for the ""big fun"" drawer. By the time we observe Monica Dolan (in a truly genius bit of casting) delightfully goofing it up as Cora early on we're already hooked, but it is only later on when she reveals herself in her marvellous screen creation, that deranged, scheming, maleficent queen of murder and deceit posing in the guise of the uptight Miss Gilchrist, that she not only effortlessly steals the entire telemovie for herself but quite simply blows off screen anyone who comes near her, including the ever well measured David Suchet who himself seems to be somewhat bedazzled by her acting talents and, very gentlemanly, allows her to take centre stage. Dolan is the true engine of the film and her Miss Gilchrist a genuinely well rounded character in this Christie rendition, helped by a zesty script and the sprightly paced direction - and also by the rest of the cast led by Geraldine James and Dominic Jephcott, who all display signs of sympathy for the given material and play with relish accordingly.<br /><br />The production values are spot on as usual, and if there are any weaker links they might be located in the comparatively substandard music score to the majority of later Poirots, and also perhaps in the lacking of a genuine Italian-born actor for the role of Cora's husband. Other than that, this is an hour and a half of pure televisual delight which is as self indulgent and entertaining as it is lovingly put together."
193,imdb,1,"The trailer goes nowhere near and only scratches the surface of the film and rightly so too, not because it has that obligation to keep its real narrative under wraps, but because what actually transpires, will provoke entirely different lines of questioning, some of which are frustratingly not answered in the film, leaving you to your own devices to interpret the series of events. Which of course means plenty of material for an after-show discussion.<br /><br />Metaphorically, the box refers to how us humans tend to subconsciously hole ourselves into situations or things in everyday life, and how our enclosed thoughts tend to see things from a certain perspective, seldom out of the box. There's a speech made near the end by one of the characters that will leave you pondering over this fact, which governs the basis of the entire film, and even threading on existentialism, where our bodies are mere vessels for the soul, and from cradle to the grave we put ourselves in more boxes in a way of life fashion.<br /><br />What I disliked about the film, is how it tried to sound intelligent through the frequent name dropping of covert government agencies like the CIA and NSA, as though there's something overtly clandestine about these agencies that we should be aware of. They serve little purpose other than to put every action and every person under scrutiny, that nobody can be trusted, wrecking havoc in a sense to both the characters and the audience as we try to keep up with trust issues to aid in the interpretation of the narrative. Having it set in 1976, against a NASA backdrop of manned space missions, and in Langley, Virginia, also provided that heightened sense of wary that will sap your energies as you sit through it patiently.<br /><br />Based upon the short story Button, Button written by Richard Matheson and made into an episode of the Twilight Zone, the story follows the Lewis family, where husband Arthur (James Marsden) works at NASA and develops a prosthetic foot for his teacher wife Norma (Cameron Diaz), and you'd think it's all happy family with their son Walter (Sam Oz Stone), until one day a mysterious man called Arlington Steward (Frank Langella in a Two-Face inspired facial effect) whom we are preempted of in the opening, comes knocking and giving them a Deal or No Deal button in a box. Plunge the button and they'll get a million bucks (we're talking in dollar terms of the 70s here) although a stranger out there will die. If they don't, well the deal's got an expiry date.<br /><br />The story would dictate a deal be made, which of course sparks off a mysterious sequence of events that unfold, with even more shady characters (who nosebleed) appearing, some whom are inexplicably zombie like, apparently all under the influence, or employment, or Arlington Steward. Whether or not Steward is Death, a clandestine government employee, a messenger from God or a representative of Aliens after an anal probe, remains unanswered, so whichever way you look at it, it's as if he's delivering something expected, just begging that mankind will shake off its innate greed so that his work can be cut short and to return to wherever he came from.<br /><br />If you need a little distraction from the disparate scenes which make up the narrative, the production sets and art direction are gorgeous in recreating the 70s look, as you try to figure out the mystery of the consequences that stem from a result of not fully understanding the fine print. It's full circle this examination of human nature, of our greed for immediate gratification, manifesting its result in longer term pain, confusion and further choices that we'll make based on real sacrifices. Nifty special effects come into play as well, though it just leaves more room open as to the genre of the film.<br /><br />So is it horror, science fiction, or a mystery thriller? It's everything rolled into one actually, together with a sprinkling of the philosophical. Just don't go expecting a straight narrative film with clean and easy answers at the end  this is like an X-Files episode on steroids."
194,imdb,1,"Beside the fact, that in all it's awesomeness this movie has risen beyond all my expectations, this masterpiece of cinema history portrait the overuse of crappy filters in it's best! Paul Johansson and Craig Sheffer show a brotherconflict with all there is to it. As usual a woman concieling her true intentions. The end came as surprising as unforssen as the killing of Keith Scott by his older brother.<br /><br />The scenes in 'wiking land' are just as I remember it from my early time travels. - To be honest my strong passion for trash movies makes this one a must have in my never finished collection.<br /><br />I recommend this movie to all the people in love with the most awesome brother cast from One Tree Hill.<br /><br />-Odin-"
